campaign_name,campaign_type,target_segment,start_date,end_date,attrition_window_end_date,age,state,order_total,transaction_date,transaction_id,product_category,store_location
Weekend Event 2024,Print Advertisement,Middle-aged (41-60),10/31/2024,11/30/2024,12/30/2024,55,Pennsylvania,67.14,12/11/2024,01bc05d1-f122-4681-a080-2c16ccc5f1fc,Computer Accessories,Houston TX
Flash Extravaganza 2024,Online Display Ads,Young Adults (18-25),6/30/2024,9/28/2024,10/28/2024,23,Georgia,115.48,10/22/2024,01c235ff-2c97-4368-be27-cbaac65fdbdc,Audio Equipment,Online
Clearance Promotion 2024,Influencer Marketing,Technology Enthusiasts,9/8/2024,11/7/2024,12/7/2024,23,Georgia,115.48,10/22/2024,01c235ff-2c97-4368-be27-cbaac65fdbdc,Audio Equipment,Online
Weekend Event 2024,Print Advertisement,Middle-aged (41-60),10/31/2024,11/30/2024,12/30/2024,47,California,167.43,12/6/2024,01c8412a-82f1-4faa-bbad-3f2de7122aa2,Small Kitchen Appliances,Online
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,37,California,167.07,8/13/2024,01cb29a4-eeb0-4507-a7f8-336616df03fb,Smart Home Devices,Online
Limited Time Extravaganza 2024,Search Engine Marketing,West Coast,8/12/2024,10/11/2024,11/10/2024,37,California,167.07,8/13/2024,01cb29a4-eeb0-4507-a7f8-336616df03fb,Smart Home Devices,Online
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,32,Texas,46.77,12/13/2024,01e620f7-cb14-4a8a-b24b-fcbda45a8e6d,Computer Accessories,Online
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,39,Texas,867.16,12/20/2024,01eb91c9-4ade-47c8-8265-8ba796cf658d,Smartphones,Online
Holiday Deals 2024,Search Engine Marketing,Home Improvement,11/7/2024,12/7/2024,1/6/2025,41,Florida,268.21,12/18/2024,01ece4b9-bc24-4735-901e-9e42d14fce67,Home Decor,Los Angeles CA
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,41,Florida,268.21,12/18/2024,01ece4b9-bc24-4735-901e-9e42d14fce67,Home Decor,Los Angeles CA
Weekend Event 2024,Print Advertisement,Middle-aged (41-60),10/31/2024,11/30/2024,12/30/2024,41,Florida,268.21,12/18/2024,01ece4b9-bc24-4735-901e-9e42d14fce67,Home Decor,Los Angeles CA
VIP Special 2024,Social Media,East Coast,4/25/2024,6/24/2024,7/24/2024,26,New York,648.68,6/11/2024,01efecde-644d-4aed-bbb5-13b7920b6621,Smartphones,San Francisco CA
Back to School Sale 2024,Radio Advertisement,In-Store Shoppers,4/13/2024,5/13/2024,6/12/2024,26,New York,648.68,6/11/2024,01efecde-644d-4aed-bbb5-13b7920b6621,Smartphones,San Francisco CA
Holiday Deals 2024,Search Engine Marketing,Home Improvement,11/7/2024,12/7/2024,1/6/2025,43,Florida,876.95,1/6/2025,01f22e64-24d4-4390-9715-3108884750ef,Furniture,Online
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,43,Florida,876.95,1/6/2025,01f22e64-24d4-4390-9715-3108884750ef,Furniture,Online
New Year Deals 2024,Email Marketing,Southern States,12/10/2023,1/9/2024,2/8/2024,42,Texas,424.06,12/28/2023,01f4fcc9-7b17-4772-8d5b-e3ad875db06e,Smart Home Devices,San Francisco CA
Black Friday Discount 2024,Social Media,In-Store Shoppers,12/6/2023,1/20/2024,2/19/2024,42,Texas,424.06,12/28/2023,01f4fcc9-7b17-4772-8d5b-e3ad875db06e,Smart Home Devices,San Francisco CA
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,41,New Jersey,786.87,9/5/2024,01f70abe-3fd3-4159-b409-851131090d76,Home Decor,Online
VIP Extravaganza 2024,Influencer Marketing,Middle-aged (41-60),8/19/2024,10/18/2024,11/17/2024,41,New Jersey,786.87,9/5/2024,01f70abe-3fd3-4159-b409-851131090d76,Home Decor,Online
Holiday Deals 2024,Search Engine Marketing,Home Improvement,11/7/2024,12/7/2024,1/6/2025,35,California,35.1,11/17/2024,01fc337f-0ba5-4578-bd23-c50633aebde5,Home Decor,Online
Spring Special 2024,Radio Advertisement,Home Improvement,10/16/2024,11/15/2024,12/15/2024,35,California,35.1,11/17/2024,01fc337f-0ba5-4578-bd23-c50633aebde5,Home Decor,Online
Limited Time Promotion 2024,In-Store Promotion,Southern States,4/27/2024,6/26/2024,7/26/2024,25,Texas,1946.02,6/12/2024,01fd4a1b-1166-4dc1-b4ff-ed654df562f2,Smartphones,Online
Anniversary Promotion 2024,SMS Marketing,Young Adults (18-25),5/25/2024,6/24/2024,7/24/2024,25,Texas,1946.02,6/12/2024,01fd4a1b-1166-4dc1-b4ff-ed654df562f2,Smartphones,Online
Fall Promotion 2024,Online Display Ads,Adults (26-40),12/29/2023,2/27/2024,3/28/2024,34,New Jersey,32.79,3/14/2024,01ff4d6a-7294-47f9-a08a-4cb8c7f3bc9d,Bedding,Denver CO
Holiday Deals 2024,Search Engine Marketing,Home Improvement,11/7/2024,12/7/2024,1/6/2025,26,Florida,1040.88,11/7/2024,02073a24-74ad-46f3-b035-c4846b383e61,Furniture,Online
Spring Special 2024,Radio Advertisement,Home Improvement,10/16/2024,11/15/2024,12/15/2024,26,Florida,1040.88,11/7/2024,02073a24-74ad-46f3-b035-c4846b383e61,Furniture,Online
Black Friday Collection 2024,SMS Marketing,Home Improvement,9/12/2024,10/12/2024,11/11/2024,26,Florida,1040.88,11/7/2024,02073a24-74ad-46f3-b035-c4846b383e61,Furniture,Online
Holiday Deals 2024,Search Engine Marketing,Home Improvement,11/7/2024,12/7/2024,1/6/2025,25,Illinois,233.33,12/1/2024,02085383-9f3b-49ef-bf90-f1ac8247fe6c,Furniture,Miami FL
Spring Special 2024,Radio Advertisement,Home Improvement,10/16/2024,11/15/2024,12/15/2024,25,Illinois,233.33,12/1/2024,02085383-9f3b-49ef-bf90-f1ac8247fe6c,Furniture,Miami FL
Clearance Promotion 2024,Influencer Marketing,Technology Enthusiasts,9/8/2024,11/7/2024,12/7/2024,29,Illinois,251.45,11/27/2024,02227761-440b-4203-9f55-38107a49664e,Audio Equipment,Online
Black Friday Discount 2024,Social Media,In-Store Shoppers,12/6/2023,1/20/2024,2/19/2024,42,New Jersey,882.57,12/14/2023,0227e9ba-4833-410b-b6ed-08d4699442df,Smartphones,Denver CO
Fall Promotion 2024,Online Display Ads,Adults (26-40),12/29/2023,2/27/2024,3/28/2024,33,Florida,1458.75,3/3/2024,022c8bcf-d35f-4978-823c-2b44d3dc47a5,Furniture,Boston MA
Holiday Deals 2024,Search Engine Marketing,Home Improvement,11/7/2024,12/7/2024,1/6/2025,33,California,933.38,12/10/2024,022c9976-baaf-4b94-8a39-a84ca6bd71f5,Furniture,Online
Spring Special 2024,Radio Advertisement,Home Improvement,10/16/2024,11/15/2024,12/15/2024,33,California,933.38,12/10/2024,022c9976-baaf-4b94-8a39-a84ca6bd71f5,Furniture,Online
Clearance Promotion 2024,Influencer Marketing,Technology Enthusiasts,9/8/2024,11/7/2024,12/7/2024,39,New York,719.38,9/9/2024,02333d22-eb25-4c00-acea-9433bfb28599,Smartphones,Houston TX
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,43,Florida,353.74,1/16/2025,023dd72a-f343-40c8-8057-1776d817b01d,Home Decor,Denver CO
Holiday Deals 2024,Search Engine Marketing,Home Improvement,11/7/2024,12/7/2024,1/6/2025,44,Pennsylvania,199.38,11/18/2024,0243dbf6-669e-44cf-914d-eda819f5d900,Smart Home Devices,New York NY
Back to School Bonanza 2024,In-Store Promotion,East Coast,10/6/2024,11/5/2024,12/5/2024,44,Pennsylvania,199.38,11/18/2024,0243dbf6-669e-44cf-914d-eda819f5d900,Smart Home Devices,New York NY
Spring Special 2024,Radio Advertisement,Home Improvement,10/16/2024,11/15/2024,12/15/2024,44,Pennsylvania,199.38,11/18/2024,0243dbf6-669e-44cf-914d-eda819f5d900,Smart Home Devices,New York NY
Weekend Event 2024,Print Advertisement,Middle-aged (41-60),10/31/2024,11/30/2024,12/30/2024,44,Pennsylvania,199.38,11/18/2024,0243dbf6-669e-44cf-914d-eda819f5d900,Smart Home Devices,New York NY
Back to School Promotion 2024,Radio Advertisement,East Coast,9/19/2024,11/3/2024,12/3/2024,44,Pennsylvania,199.38,11/18/2024,0243dbf6-669e-44cf-914d-eda819f5d900,Smart Home Devices,New York NY
Fall Promotion 2024,Online Display Ads,Adults (26-40),12/29/2023,2/27/2024,3/28/2024,27,Illinois,293.37,2/12/2024,0248a5c3-d34c-426c-8a36-9896c6e173c5,Audio Equipment,Denver CO
Black Friday Discount 2024,Social Media,In-Store Shoppers,12/6/2023,1/20/2024,2/19/2024,27,Illinois,293.37,2/12/2024,0248a5c3-d34c-426c-8a36-9896c6e173c5,Audio Equipment,Denver CO
Clearance Promotion 2024,Influencer Marketing,Technology Enthusiasts,9/8/2024,11/7/2024,12/7/2024,41,North Carolina,1568.63,9/27/2024,024baa9a-b66d-4f0e-a9c2-4f205db95961,Desktop Computers,San Francisco CA
VIP Extravaganza 2024,Influencer Marketing,Middle-aged (41-60),8/19/2024,10/18/2024,11/17/2024,41,North Carolina,1568.63,9/27/2024,024baa9a-b66d-4f0e-a9c2-4f205db95961,Desktop Computers,San Francisco CA
Back to School Sale 2024,Radio Advertisement,In-Store Shoppers,4/13/2024,5/13/2024,6/12/2024,29,Michigan,460.72,5/6/2024,0257a999-e610-4cc6-8b56-5d4b82a63c8e,Audio Equipment,Boston MA
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,36,Illinois,3548.74,8/18/2024,0269665f-f28c-494c-95d5-8af95f02cea8,Furniture,Online
Flash Special 2024,Search Engine Marketing,Midwest,6/16/2024,8/15/2024,9/14/2024,36,Illinois,3548.74,8/18/2024,0269665f-f28c-494c-95d5-8af95f02cea8,Furniture,Online
New Year Promotion 2024,In-Store Promotion,East Coast,3/20/2024,4/19/2024,5/19/2024,32,Massachusetts,22.77,3/24/2024,027001bb-679a-4cb7-8f53-62fdf3e4dbf2,Computer Accessories,New York NY
Fall Promotion 2024,Online Display Ads,Adults (26-40),12/29/2023,2/27/2024,3/28/2024,32,Massachusetts,22.77,3/24/2024,027001bb-679a-4cb7-8f53-62fdf3e4dbf2,Computer Accessories,New York NY
Weekend Event 2024,Print Advertisement,Middle-aged (41-60),10/31/2024,11/30/2024,12/30/2024,42,New York,905.9,12/24/2024,02742eba-2bfd-4213-9f9d-ca39cb2d35b6,Smartphones,Online
Fall Promotion 2024,Online Display Ads,Adults (26-40),12/29/2023,2/27/2024,3/28/2024,34,Virginia,450.38,2/1/2024,027dc3fe-8df5-4f87-b7bf-b45419914880,Smartphones,Online
New Year Deals 2024,Email Marketing,Southern States,12/10/2023,1/9/2024,2/8/2024,34,Virginia,450.38,2/1/2024,027dc3fe-8df5-4f87-b7bf-b45419914880,Smartphones,Online
Back to School Bonanza 2024,In-Store Promotion,East Coast,10/6/2024,11/5/2024,12/5/2024,55,New York,108.7,11/5/2024,02826044-a2ce-4c22-a0e0-810b33550930,Small Kitchen Appliances,Seattle WA
Weekend Event 2024,Print Advertisement,Middle-aged (41-60),10/31/2024,11/30/2024,12/30/2024,55,New York,108.7,11/5/2024,02826044-a2ce-4c22-a0e0-810b33550930,Small Kitchen Appliances,Seattle WA
VIP Extravaganza 2024,Influencer Marketing,Middle-aged (41-60),8/19/2024,10/18/2024,11/17/2024,55,New York,108.7,11/5/2024,02826044-a2ce-4c22-a0e0-810b33550930,Small Kitchen Appliances,Seattle WA
Back to School Promotion 2024,Radio Advertisement,East Coast,9/19/2024,11/3/2024,12/3/2024,55,New York,108.7,11/5/2024,02826044-a2ce-4c22-a0e0-810b33550930,Small Kitchen Appliances,Seattle WA
Black Friday Discount 2024,Social Media,In-Store Shoppers,12/6/2023,1/20/2024,2/19/2024,28,Michigan,2305.6,12/28/2023,02833038-3da4-4427-8e08-cc857b9dc91b,Smartphones,New York NY
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,26,Ohio,1369.45,10/2/2024,0288b60b-7e5b-48fd-9009-61769a26e063,Furniture,Chicago IL
Black Friday Collection 2024,SMS Marketing,Home Improvement,9/12/2024,10/12/2024,11/11/2024,26,Ohio,1369.45,10/2/2024,0288b60b-7e5b-48fd-9009-61769a26e063,Furniture,Chicago IL
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,40,Virginia,198.04,1/10/2025,02919f5e-fa36-4230-91dd-11237e48df6e,Small Kitchen Appliances,Miami FL
Fall Event 2024,Online Display Ads,Middle-aged (41-60),12/29/2023,2/12/2024,3/13/2024,59,New York,457.76,1/2/2024,029f0751-71f5-4046-b1da-752aa53dc3a8,Tablets,New York NY
Black Friday Discount 2024,Social Media,In-Store Shoppers,12/6/2023,1/20/2024,2/19/2024,59,New York,457.76,1/2/2024,029f0751-71f5-4046-b1da-752aa53dc3a8,Tablets,New York NY
VIP Special 2024,Social Media,East Coast,4/25/2024,6/24/2024,7/24/2024,28,New York,470.91,7/2/2024,02a11d9e-b541-46ed-bded-9dce8b79c533,Gaming Consoles,Online
Holiday Deals 2024,Search Engine Marketing,Home Improvement,11/7/2024,12/7/2024,1/6/2025,36,New Jersey,227.43,11/28/2024,02a6df02-45ca-4e3c-b33a-42b5b8096010,Home Decor,Online
Back to School Bonanza 2024,In-Store Promotion,East Coast,10/6/2024,11/5/2024,12/5/2024,36,New Jersey,227.43,11/28/2024,02a6df02-45ca-4e3c-b33a-42b5b8096010,Home Decor,Online
Spring Special 2024,Radio Advertisement,Home Improvement,10/16/2024,11/15/2024,12/15/2024,36,New Jersey,227.43,11/28/2024,02a6df02-45ca-4e3c-b33a-42b5b8096010,Home Decor,Online
Back to School Promotion 2024,Radio Advertisement,East Coast,9/19/2024,11/3/2024,12/3/2024,36,New Jersey,227.43,11/28/2024,02a6df02-45ca-4e3c-b33a-42b5b8096010,Home Decor,Online
Holiday Deals 2024,Search Engine Marketing,Home Improvement,11/7/2024,12/7/2024,1/6/2025,25,Illinois,142.99,11/29/2024,02a865ad-b6b3-40e5-a235-83e7bd71be28,Smart Home Devices,New York NY
Spring Special 2024,Radio Advertisement,Home Improvement,10/16/2024,11/15/2024,12/15/2024,25,Illinois,142.99,11/29/2024,02a865ad-b6b3-40e5-a235-83e7bd71be28,Smart Home Devices,New York NY
Fall Promotion 2024,Online Display Ads,Adults (26-40),12/29/2023,2/27/2024,3/28/2024,37,Arizona,728.39,2/18/2024,02c377bf-bf15-4c00-9766-94c5a2845837,Desktop Computers,Denver CO
Black Friday Discount 2024,Social Media,In-Store Shoppers,12/6/2023,1/20/2024,2/19/2024,37,Arizona,728.39,2/18/2024,02c377bf-bf15-4c00-9766-94c5a2845837,Desktop Computers,Denver CO
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,29,North Carolina,30.71,10/4/2024,02c710e7-15bb-4a1d-97cf-582d332b4429,Smart Home Devices,Online
Black Friday Collection 2024,SMS Marketing,Home Improvement,9/12/2024,10/12/2024,11/11/2024,29,North Carolina,30.71,10/4/2024,02c710e7-15bb-4a1d-97cf-582d332b4429,Smart Home Devices,Online
Holiday Deals 2024,Search Engine Marketing,Home Improvement,11/7/2024,12/7/2024,1/6/2025,36,New York,1598.4,12/25/2024,02c9e10b-90f7-4678-bcc0-172901a9c7bb,Furniture,Online
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,37,Texas,1027.82,12/24/2024,02ce56af-f59a-4330-a55b-6e93379c3a76,Smartphones,Los Angeles CA
Fall Promotion 2024,Online Display Ads,Adults (26-40),12/29/2023,2/27/2024,3/28/2024,33,Texas,1084.65,2/26/2024,02e60910-3581-4c5a-b7e8-6f251a8bfdcd,Smartphones,Houston TX
Spring Special 2024,Radio Advertisement,Home Improvement,10/16/2024,11/15/2024,12/15/2024,25,Ohio,166.62,10/31/2024,02e73231-012b-4573-b1ee-cfc74f686922,Smart Home Devices,Online
Black Friday Collection 2024,SMS Marketing,Home Improvement,9/12/2024,10/12/2024,11/11/2024,25,Ohio,166.62,10/31/2024,02e73231-012b-4573-b1ee-cfc74f686922,Smart Home Devices,Online
Clearance Promotion 2024,Influencer Marketing,Technology Enthusiasts,9/8/2024,11/7/2024,12/7/2024,35,North Carolina,1529.9,12/1/2024,02f7718d-c99d-4285-94ba-3f9a9819940d,Desktop Computers,Online
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,35,North Carolina,1529.9,12/1/2024,02f7718d-c99d-4285-94ba-3f9a9819940d,Desktop Computers,Online
Fall Promotion 2024,Online Display Ads,Adults (26-40),12/29/2023,2/27/2024,3/28/2024,30,New York,953.05,12/30/2023,02fc9034-b0e5-4436-b186-91dd9fcfcf73,Furniture,Online
Clearance Promotion 2024,Influencer Marketing,Technology Enthusiasts,9/8/2024,11/7/2024,12/7/2024,33,Georgia,1021.78,11/12/2024,02fc9bad-69c2-4386-884a-6afeb4cf8037,Smartphones,Miami FL
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,33,Georgia,1021.78,11/12/2024,02fc9bad-69c2-4386-884a-6afeb4cf8037,Smartphones,Miami FL
Clearance Promotion 2024,Influencer Marketing,Technology Enthusiasts,9/8/2024,11/7/2024,12/7/2024,42,New Jersey,823.73,12/7/2024,02fcc23a-7fa7-4f50-b1f8-73a9dbfadcee,Tablets,Online
Weekend Event 2024,Print Advertisement,Middle-aged (41-60),10/31/2024,11/30/2024,12/30/2024,42,New Jersey,823.73,12/7/2024,02fcc23a-7fa7-4f50-b1f8-73a9dbfadcee,Tablets,Online
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,45,Washington,188.91,7/28/2024,0307a553-d0a6-47fe-923e-195fd9988fb1,Home Decor,Miami FL
Black Friday Extravaganza 2024,Influencer Marketing,West Coast,6/16/2024,6/30/2024,7/30/2024,45,Washington,188.91,7/28/2024,0307a553-d0a6-47fe-923e-195fd9988fb1,Home Decor,Miami FL
Flash Special 2024,Search Engine Marketing,Midwest,6/16/2024,8/15/2024,9/14/2024,47,Illinois,83.12,8/5/2024,0324adec-2b78-4891-bc10-1d7b34095cc9,Small Kitchen Appliances,Online
Back to School Bonanza 2024,In-Store Promotion,East Coast,10/6/2024,11/5/2024,12/5/2024,27,New Jersey,1363.25,11/15/2024,0327d255-145d-4bed-8eb1-0dccc27010d7,Laptops,New York NY
Clearance Promotion 2024,Influencer Marketing,Technology Enthusiasts,9/8/2024,11/7/2024,12/7/2024,27,New Jersey,1363.25,11/15/2024,0327d255-145d-4bed-8eb1-0dccc27010d7,Laptops,New York NY
Back to School Promotion 2024,Radio Advertisement,East Coast,9/19/2024,11/3/2024,12/3/2024,27,New Jersey,1363.25,11/15/2024,0327d255-145d-4bed-8eb1-0dccc27010d7,Laptops,New York NY
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,33,Texas,183.72,7/12/2024,03282510-feb7-41b1-927b-c50c07148e42,Home Decor,Atlanta GA
Limited Time Promotion 2024,In-Store Promotion,Southern States,4/27/2024,6/26/2024,7/26/2024,33,Texas,183.72,7/12/2024,03282510-feb7-41b1-927b-c50c07148e42,Home Decor,Atlanta GA
Spring Special 2024,Radio Advertisement,Home Improvement,10/16/2024,11/15/2024,12/15/2024,49,North Carolina,262.23,11/5/2024,0335f1c8-975f-436b-9ed8-f1377bb2d493,Home Decor,Online
Black Friday Collection 2024,SMS Marketing,Home Improvement,9/12/2024,10/12/2024,11/11/2024,49,North Carolina,262.23,11/5/2024,0335f1c8-975f-436b-9ed8-f1377bb2d493,Home Decor,Online
Weekend Event 2024,Print Advertisement,Middle-aged (41-60),10/31/2024,11/30/2024,12/30/2024,49,North Carolina,262.23,11/5/2024,0335f1c8-975f-436b-9ed8-f1377bb2d493,Home Decor,Online
VIP Extravaganza 2024,Influencer Marketing,Middle-aged (41-60),8/19/2024,10/18/2024,11/17/2024,49,North Carolina,262.23,11/5/2024,0335f1c8-975f-436b-9ed8-f1377bb2d493,Home Decor,Online
Back to School Sale 2024,Radio Advertisement,In-Store Shoppers,4/13/2024,5/13/2024,6/12/2024,33,Michigan,1576.2,4/22/2024,033c17ba-af9c-46c6-a7fd-bfd96b6324e1,Smartphones,Chicago IL
Holiday Deals 2024,Search Engine Marketing,Home Improvement,11/7/2024,12/7/2024,1/6/2025,34,North Carolina,635.78,12/22/2024,03437c3d-13d4-407f-a132-e4ca8d9e282b,Furniture,Denver CO
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,34,North Carolina,635.78,12/22/2024,03437c3d-13d4-407f-a132-e4ca8d9e282b,Furniture,Denver CO
VIP Special 2024,Social Media,East Coast,4/25/2024,6/24/2024,7/24/2024,27,New York,693.36,7/24/2024,03444a9c-f435-4b24-bbd5-c38673050e0a,Smartphones,Online
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,28,Arizona,134.97,8/12/2024,0344f107-84aa-4d7e-8ae6-4dbd64f9d5a8,Smart Home Devices,Online
Limited Time Extravaganza 2024,Search Engine Marketing,West Coast,8/12/2024,10/11/2024,11/10/2024,28,Arizona,134.97,8/12/2024,0344f107-84aa-4d7e-8ae6-4dbd64f9d5a8,Smart Home Devices,Online
Flash Extravaganza 2024,Online Display Ads,Young Adults (18-25),6/30/2024,9/28/2024,10/28/2024,25,Arizona,556.46,8/20/2024,035b3e92-e1c7-4cf5-898c-3996b6a85816,Laptops,Online
Limited Time Extravaganza 2024,Search Engine Marketing,West Coast,8/12/2024,10/11/2024,11/10/2024,25,Arizona,556.46,8/20/2024,035b3e92-e1c7-4cf5-898c-3996b6a85816,Laptops,Online
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,28,North Carolina,263.03,7/20/2024,036d779b-0be7-4c9e-9897-3a4baf312845,Smart Home Devices,Online
Limited Time Promotion 2024,In-Store Promotion,Southern States,4/27/2024,6/26/2024,7/26/2024,28,North Carolina,263.03,7/20/2024,036d779b-0be7-4c9e-9897-3a4baf312845,Smart Home Devices,Online
New Year Promotion 2024,In-Store Promotion,East Coast,3/20/2024,4/19/2024,5/19/2024,37,Pennsylvania,1394.86,4/4/2024,0370afd6-c1bd-414a-9c14-ba5a5f88fa65,Kitchen Appliances,Boston MA
Fall Event 2024,Online Display Ads,Middle-aged (41-60),12/29/2023,2/12/2024,3/13/2024,46,Florida,511.32,1/16/2024,0379dba2-1148-4ac0-9b1a-2c0051576dad,Kitchen Appliances,Boston MA
New Year Deals 2024,Email Marketing,Southern States,12/10/2023,1/9/2024,2/8/2024,46,Florida,511.32,1/16/2024,0379dba2-1148-4ac0-9b1a-2c0051576dad,Kitchen Appliances,Boston MA
Black Friday Discount 2024,Social Media,In-Store Shoppers,12/6/2023,1/20/2024,2/19/2024,46,Florida,511.32,1/16/2024,0379dba2-1148-4ac0-9b1a-2c0051576dad,Kitchen Appliances,Boston MA
Flash Promotion 2024,SMS Marketing,Middle-aged (41-60),3/28/2024,4/27/2024,5/27/2024,45,Washington,2453.98,4/25/2024,037afa75-c787-4379-88e6-be21ebd5275f,TVs,Online
Fall Event 2024,Online Display Ads,Middle-aged (41-60),12/29/2023,2/12/2024,3/13/2024,45,California,3121.44,3/1/2024,038313a4-d2d6-4d3f-822a-79ffd8cb1900,TVs,Online
New Year Collection 2024,Online Display Ads,Middle-aged (41-60),2/2/2024,2/9/2024,3/10/2024,45,California,3121.44,3/1/2024,038313a4-d2d6-4d3f-822a-79ffd8cb1900,TVs,Online
Holiday Deals 2024,Search Engine Marketing,Home Improvement,11/7/2024,12/7/2024,1/6/2025,39,California,263.04,11/9/2024,0384427c-0678-441e-9d5b-d18ce36e6437,Smart Home Devices,Online
Limited Time Extravaganza 2024,Search Engine Marketing,West Coast,8/12/2024,10/11/2024,11/10/2024,39,California,263.04,11/9/2024,0384427c-0678-441e-9d5b-d18ce36e6437,Smart Home Devices,Online
Winter Deals 2024,Online Display Ads,West Coast,10/5/2024,10/12/2024,11/11/2024,39,California,263.04,11/9/2024,0384427c-0678-441e-9d5b-d18ce36e6437,Smart Home Devices,Online
